user_uri,track_uri,timestamp,current_time
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2TmqHjg7uhizGndzXQdFuf,1682508508031,2023-04-26 16:58:50.920499
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4dk6MUnYQ36djFOlZML24R,1682508622071,2023-04-26 17:00:25.507904
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4O5WJXxgFKfQZ5LMVDMVP6,1682508763594,2023-04-26 17:03:02.199722
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2Co0IjcLTSHMtodwD4gzfg,1682531440500,2023-04-26 23:22:37.183016
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4T1iiabe7G0UjWQJCY6NE2,1682534179695,2023-04-27 00:09:49.550457
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2Co0IjcLTSHMtodwD4gzfg,1682534409461,2023-04-27 00:10:21.701246
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:0oxYB9GoOIDrdzniNdKC44,1682534468056,2023-04-27 00:11:24.823868
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6pS0PVQYaBYGkKPRxT5PEl,1682534618964,2023-04-27 00:14:06.978842
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2Co0IjcLTSHMtodwD4gzfg,1682534835882,2023-04-27 00:17:45.848678
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:0oxYB9GoOIDrdzniNdKC44,1682534917501,2023-04-27 00:18:48.897235
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2Co0IjcLTSHMtodwD4gzfg,1682535087126,2023-04-27 00:21:56.580632
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6PnluwP0fjGnpIBsqTdUTq,1682535509978,2023-04-27 00:30:42.913407
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2Co0IjcLTSHMtodwD4gzfg,1682535836258,2023-04-27 00:34:21.854775
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6PnluwP0fjGnpIBsqTdUTq,1682536071175,2023-04-27 00:38:00.782715
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2Co0IjcLTSHMtodwD4gzfg,1682536478561,2023-04-27 00:46:46.797084
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:7iqQz931tn59mK6IZ3knRx,1682536753343,2023-04-27 00:49:23.270934
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6PnluwP0fjGnpIBsqTdUTq,1682536963820,2023-04-27 00:53:02.303160
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1KuVEZR4xuQVNr1KkanAV4,1682537158977,2023-04-27 00:56:09.992785
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6pS0PVQYaBYGkKPRxT5PEl,1682537482085,2023-04-27 01:01:53.685639
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1UGuErGkwxi5vV1V7cBDGt,1682537519238,2023-04-27 01:02:25.850451
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1wXJjKJy5Pt38Bu3tUzTUL,1682537653050,2023-04-27 01:04:31.338156
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:19tQOlyrV1m3665uPVyfCe,1682537753510,2023-04-27 01:06:05.659379
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:28Ymf40EoJ6776juQZNPoY,1682537890219,2023-04-27 01:08:10.916115
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:5UEki0pjyTarz6wCRrNtf1,1682537926032,2023-04-27 01:09:13.963186
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2zYBRyHAy6dv1wb53JXFD7,1682538055740,2023-04-27 01:11:19.508509
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4EKxkcaHHu7uYJu6yWDnes,1682538134004,2023-04-27 01:12:22.487483
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4qyJE4D584f7qJCRSy7HOE,1682538340340,2023-04-27 01:16:01.215656
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2TjdnqlpwOjhijHCwHCP2d,1682538514333,2023-04-27 01:18:37.768594
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:3FAclTFfvUuQYnEsptbK8w,1682538694969,2023-04-27 01:21:45.402154
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4ltqfN12ohaVZdM6C45gMg,1682539014707,2023-04-27 01:26:58.243614
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2ORVHijyYA8bAOCVaIbmdS,1682539173105,2023-04-27 01:29:35.226311
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:0IVkP59yJ9GFF6B7IrvrxA,1682539422558,2023-04-27 01:33:45.865664
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:3qhlB30KknSejmIvZZLjOD,1682539582225,2023-04-27 01:36:53.489176
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4qUtC2BwFC154Ha8YQRrkk,1682539810640,2023-04-27 01:41:00.442307
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:78sdhV2qA9aFFzwhPdEQh5,1682539992727,2023-04-27 01:43:35.905028
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6pS0PVQYaBYGkKPRxT5PEl,1682540342178,2023-04-27 01:49:17.080427
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4T1iiabe7G0UjWQJCY6NE2,1682540930711,2023-04-27 02:01:45.923120
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6pS0PVQYaBYGkKPRxT5PEl,1682584650798,2023-04-27 14:07:49.798250
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2Co0IjcLTSHMtodwD4gzfg,1682584835383,2023-04-27 14:10:58.227863
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:7iqQz931tn59mK6IZ3knRx,1682586430662,2023-04-27 20:42:20.338150
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:06l8eDJb6lK9goc7xceMHV,1683019509899,2023-05-02 16:48:23.103316
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6PnluwP0fjGnpIBsqTdUTq,1683105166290,2023-05-03 15:27:47.478146
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:3pRaLNL3b8x5uBOcsgvdqM,1683124694172,2023-05-03 20:10:12.479965
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2T93MtJuKMzcGRTR8fdizV,1683127320870,2023-05-03 22:03:26.909554
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1y36epywSYJG3IcaxXWI5b,1683136604405,2023-05-03 23:27:52.377186
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2dp8i0NgWI7dbCtPNC1Igc,1683136934913,2023-05-03 23:32:36.073592
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2RD1kXtF0khwaTmr0LG6kv,1683136999661,2023-05-03 23:33:39.421179
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2dp8i0NgWI7dbCtPNC1Igc,1683137151053,2023-05-03 23:36:16.024452
